motif_ID	motif_ALT_ID	motif_P-value	seq_ID	seq_Score	seq_Class	is_holdout?
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11995|hypothetical	22.27	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS01750|DUF1059	22.27	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11920|hypothetical	22.27	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06480|TATA-box-binding	21.86	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03525|Lrp/AsnC	21.86	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03150|proteasome-activating	21.86	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00925|hypothetical	21.86	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05845|FHA	21.86	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06490|DUF373	21.86	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07835|hypothetical	21.86	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03105|mechanosensitive	21.78	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06940|valine--tRNA	21.78	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11435|citramalate	21.53	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07235|hypothetical	21.53	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03790|hypothetical	21.53	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05830|CBS	21.53	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00135|NAD(P)/FAD-dependent	21.53	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03530|DUF1743	21.53	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04425|alcohol	21.53	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02220|4Fe-4S	21.33	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04730|molybdopterin	21.33	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06690|hypothetical	21.33	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS10840|alcohol	21.33	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07520|ATP	21.33	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05980|hypothetical	21.33	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07490|V-type	21.33	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07075|transcription	21.33	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11925|cyclase	21.33	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS10620|flagellar	21.09	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06455|4-demethylwyosine	21.09	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11845|hypothetical	21.09	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03800|(2Fe-2S)-binding	21.09	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	tenA|thiaminase	21.02	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04365|hypothetical	21.02	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07745|orotate	21.02	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00120|NOB1	21.02	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	sufC|Fe-S	21.02	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07295|hypothetical	21.02	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	PA4121|conserved	21.02	fp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07690|hypothetical	20.89	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02115|hypothetical	20.89	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06570|hypothetical	20.89	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11895|hypothetical	20.89	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03860|DUF460	20.61	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	hflX|GTPase	20.61	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	albA|DNA-binding	20.59	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03320|DNA-directed	20.59	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06460|DUF120	20.59	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	nadA|quinolinate	20.59	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	gatC|Asp-tRNA(Asn)	20.59	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06520|helix-turn-helix	20.59	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06395|DEAD/DEAH	20.53	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02185|helix-turn-helix	20.53	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00535|hypothetical	20.53	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00810|hypothetical	20.53	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00200|histidine	20.53	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS01715|glycine	20.51	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS10860|thiolase	20.51	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02670|alcohol	20.51	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11830|hypothetical	20.51	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05910|MarR	20.49	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00705|hypothetical	20.49	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04400|replication	20.49	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	amrS|AmmeMemoRadiSam	20.49	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00480|TatD	20.49	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS08040|winged	20.49	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	ppsA|pyruvate,	20.29	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05765|HTH	20.29	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07285|CBS	20.29	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06750|ribbon-helix-helix	20.29	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06175|RNA-protein	20.26	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS10015|DUF917	20.26	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03205|ATP-binding	20.14	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03890|hypothetical	20.14	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03680|hypothetical	20.14	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS10895|hypothetical	20.14	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	truD|tRNA	20.10	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS08385|CoA	20.10	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04310|amidohydrolase	20.10	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05700|hypothetical	20.10	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07625|hypothetical	20.01	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00020|hypothetical	20.01	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05105|GYD	20.01	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06560|transcriptional	20.01	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS01120|hypothetical	19.94	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00175|ABC	19.94	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02900|hypothetical	19.94	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03435|hypothetical	19.94	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06760|alcohol	19.94	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02605|cysteine	19.86	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03220|30S	19.86	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03665|30S	19.86	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03760|NAD-binding	19.86	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00435|type	19.84	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	nuoI|NADH-quinone	19.84	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02645|RuvB-like	19.84	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06825|ATP-NAD	19.84	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS01205|malate	19.77	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03995|DUF2208	19.77	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS08720|hypothetical	19.77	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06590|serine	19.77	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04015|methionine	19.59	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS08780|DUF2173	19.59	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04330|hypothetical	19.59	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02140|hypothetical	19.59	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04635|HD	19.59	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07225|hypothetical	19.59	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02925|RNA-binding	19.48	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07110|50S	19.48	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03185|histidine--tRNA	19.48	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05475|hypothetical	19.45	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06090|hypothetical	19.45	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	trxB|thioredoxin-disulfide	19.37	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07155|hypothetical	19.37	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03765|glutamyl-tRNA	19.37	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	psmB|archaeal	19.29	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04355|CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol	19.29	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	tmk|dTMP	19.24	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06055|ADP-ribose-binding	19.24	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	speB|agmatinase	19.24	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03190|hypothetical	19.24	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02085|hypothetical	19.24	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06440|divalent-cation	19.24	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	PA2776|conserved	19.24	fp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04245|TRASH	19.21	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03625|N-acetyl-gamma-glutamyl-phosphate	19.21	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00070|TIM	19.21	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06500|H/ACA	19.12	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS10915|R2-like	19.12	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	PA5503|probable	19.12	fp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07450|DNA-directed	19.12	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	yciH|stress	19.12	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04450|xanthine	19.12	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02170|MarR	19.12	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	uppS|di-trans,poly-cis-decaprenylcistransferase	19.04	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07265|ParB	19.04	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05395|acetyl-CoA	19.04	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07090|prefoldin	19.04	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06525|DUF61	19.00	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11855|hypothetical	19.00	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00760|SDR	19.00	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06465|DUF357	19.00	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07525|proline--tRNA	19.00	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03070|NAD(P)-dependent	18.97	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06065|hypothetical	18.97	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06780|hypothetical	18.97	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00485|AbrB/MazE/SpoVT	18.97	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06035|hypothetical	18.97	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06585|universal	18.97	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07480|methionine--tRNA	18.94	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06375|DNA	18.94	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03120|exonuclease	18.94	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03125|DNA	18.94	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04060|2,3-bisphosphoglycerate-independent	18.94	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02905|Brix	18.91	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03615|ATP-binding	18.81	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04240|YHS	18.81	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04580|hypothetical	18.81	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS01655|DsrE	18.81	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05305|hypothetical	18.81	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	PA4198|probable	18.81	fp	0
1-TAAAATATAT	STREME-1	3.1e-050	glpF|glycerol	18.81	fp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00095|TIGR00303	18.81	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02635|FAD-binding	18.67	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06425|hypothetical	18.67	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03975|6,7-dimethyl-8-ribityllumazine	18.67	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07700|Lrp/AsnC	18.65	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04530|hypothetical	18.65	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05885|hypothetical	18.65	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04295|mandelate	18.65	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS10035|cytosine	18.64	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03415|prephenate	18.64	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04565|2-isopropylmalate	18.64	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11050|hypothetical	18.64	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04110|hypothetical	18.64	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	glmM|phosphoglucosamine	18.62	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00195|D-aminoacyl-tRNA	18.62	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02700|archaemetzincin	18.62	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00010|hypothetical	18.62	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11120|sulfocyanin	18.62	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS10000|FAD-dependent	18.57	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03980|riboflavin	18.57	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS01545|FAD-binding	18.57	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06335|hypothetical	18.57	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07465|hypothetical	18.57	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00420|30S	18.56	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02775|50S	18.54	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04290|metallophosphoesterase	18.54	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05890|MarR	18.54	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03685|NAD-dependent	18.48	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06860|threonine	18.42	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS01240|3-isopropylmalate	18.42	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06950|hypothetical	18.42	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS01390|hypothetical	18.42	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06420|hypothetical	18.36	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS01660|NAD(P)/FAD-dependent	18.36	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11445|gamma-glutamylcyclotransferase	18.36	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03135|tRNA	18.33	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00080|methyltransferase	18.27	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03255|hypothetical	18.27	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03385|adenylosuccinate	18.26	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02745|50S	18.26	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07095|50S	18.26	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS10520|hypothetical	18.26	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05855|AbrB/MazE/SpoVT	18.25	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00745|Glu/Leu/Phe/Val	18.25	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04030|30S	18.25	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07505|V-type	18.25	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07725|dihydroorotase	18.25	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02750|50S	18.25	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11305|4a-hydroxytetrahydrobiopterin	18.24	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07100|translation	18.22	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06630|hypothetical	18.22	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04095|tRNA	18.20	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00260|hypothetical	18.19	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	meaB|methylmalonyl	18.19	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	radA|DNA	18.17	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	trpC|indole-3-glycerol	18.16	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11165|xanthine	18.10	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07140|DsrE/DsrF/DrsH-like	18.10	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	speD|adenosylmethionine	18.09	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03400|adenylosuccinate	17.96	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	PA4881|hypothetical	17.96	fp	0
1-TAAAATATAT	STREME-1	3.1e-050	dctA|C4-dicarboxylate	17.96	fp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04100|hypothetical	17.93	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS08065|class	17.93	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04210|DUF131	17.92	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02830|50S	17.92	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00270|peroxiredoxin	17.92	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02660|hypothetical	17.87	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05560|YbaK/EbsC	17.85	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS05015|acyl-CoA	17.85	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02815|ribonuclease	17.84	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06900|TrpB-like	17.84	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04350|AAA	17.81	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06610|hydroxymethylglutaryl-CoA	17.81	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06515|tRNA	17.81	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02970|30S	17.79	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06530|fibrillarin-like	17.79	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS03620|hypothetical	17.78	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04050|DNA-binding	17.78	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	rimI|ribosomal	17.77	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02985|16S	17.77	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS10245|cysteine	17.74	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS00275|phosphoenolpyruvate	17.71	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS10635|zinc	17.71	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS02765|50S	17.69	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04150|TRASH	17.69	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11860|hypothetical	17.67	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04420|amidase	17.67	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04540|hypothetical	17.67	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06600|Zn-ribbon	17.66	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS04385|ORC1-type	17.64	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06945|NAD(P)/FAD-dependent	17.64	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	tadA|Flp	17.63	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS06915|N-(5'-phosphoribosyl)anthranilate	17.63	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS01270|biotin	17.63	tp	1
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS07370|glutamate--tRNA	17.61	tp	0
1-TAAAATATAT	STREME-1	3.1e-050	B6A19_RS11345|2-oxoacid:ferredoxin	17.56	tp	0
